Wavelength_nm,2026_02_18_BluGlass_Lot2GainChip_GC1_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC2_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC3_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC4_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC5_T=20C__I=100mA.txt
383.96,43.538,50.412,50.113,52.437,59.884
383.99,51.198,63.012,52.513,60.637,65.384
384.02,50.208,61.312,58.463,62.637,67.684
384.05,48.828,49.012,50.963,61.237,67.184
384.08,41.138,49.212,47.863,54.137,57.484
384.11,50.088,58.712,54.613,66.337,67.884
384.14,42.278,50.812,47.513,55.837,57.584
384.17,48.808,55.712,52.063,61.837,64.184
384.2,42.958,50.212,48.213,59.537,66.684
384.23,47.208,51.712,51.063,59.537,56.284
384.26,38.988,50.812,44.763,56.237,55.484
384.29,51.958,59.512,52.113,66.037,66.684
384.31,39.558,45.912,45.263,57.037,53.584
384.34,49.498,58.012,54.263,60.037,64.684
384.37,42.608,51.312,48.563,58.837,61.284
384.4,48.648,59.712,53.913,68.037,66.884
384.43,42.128,48.412,54.813,58.537,57.884
384.46,48.878,49.612,52.263,59.637,63.684
384.49,41.358,48.712,47.963,56.337,52.284
384.52,50.688,61.912,54.213,61.537,64.184
384.55,40.998,46.112,45.513,51.737,49.984
384.58,52.238,62.512,54.363,64.337,69.884
384.61,43.608,50.112,49.963,56.337,57.784
384.63,52.878,56.012,53.713,62.837,61.684
384.66,57.148,75.812,70.263,79.037,78.784
384.69,50.498,52.712,50.613,64.137,64.884
384.72,43.028,51.912,51.113,54.237,62.284
384.75,51.048,61.512,53.413,64.037,66.384
384.78,45.038,55.112,54.213,53.537,63.784
384.81,53.418,60.012,54.863,65.037,72.284
384.84,40.338,52.812,51.063,55.337,58.984
384.87,51.838,62.812,60.313,64.437,62.884
384.89,47.068,54.012,52.363,58.537,63.884
384.92,62.428,76.012,72.963,78.637,84.584
384.95,48.258,57.112,56.263,58.037,65.284
384.98,57.118,68.512,62.763,73.937,75.384
385.01,47.898,55.912,55.613,66.137,61.984
385.04,56.758,64.712,57.913,76.337,74.684
385.07,45.538,50.912,49.613,60.437,54.184
385.1,57.678,69.212,57.763,78.537,78.184
385.13,46.758,53.512,55.413,64.237,60.384
385.16,59.428,68.212,68.063,72.337,79.884
385.19,45.368,53.612,51.713,64.437,64.284
385.21,54.328,64.312,60.063,64.937,71.784
385.24,47.628,55.512,55.513,62.137,64.984
385.27,54.308,70.812,59.463,72.037,75.884
385.3,45.778,51.012,51.963,57.637,63.684
385.33,55.538,63.112,58.313,71.537,71.284
385.36,52.858,59.012,58.063,65.937,74.384
385.39,57.048,65.212,59.413,73.537,79.784
385.42,50.148,56.512,56.663,65.937,70.884
385.45,60.158,73.012,66.112,79.337,78.984
385.48,50.278,57.412,58.613,64.437,70.384
385.5,57.568,69.412,61.763,70.637,79.284
385.53,46.738,52.112,55.963,63.437,65.784
385.56,66.018,80.512,70.963,93.037,93.784
385.59,54.028,59.412,55.713,67.737,67.784
385.62,59.018,71.612,63.663,79.537,80.284
385.65,50.018,55.012,54.913,69.037,65.184
385.68,62.068,73.312,67.913,79.437,87.584
385.71,50.428,60.512,60.113,64.237,69.784
385.74,60.628,67.812,63.313,80.537,85.984
385.76,59.188,64.512,64.563,72.037,80.884
385.79,63.138,72.612,64.612,80.637,75.884
385.82,50.758,56.112,57.213,64.437,69.084
385.85,59.778,69.712,64.013,74.637,74.384
385.88,59.208,71.612,70.112,78.737,81.084
385.91,66.408,72.112,69.713,80.137,85.784
385.94,51.358,59.612,56.163,66.037,68.084
385.97,61.758,70.512,65.663,81.537,83.284
386,55.578,61.512,59.663,65.837,73.684
386.03,57.918,70.712,59.913,71.037,78.084
386.06,50.058,56.712,57.113,62.537,67.784
386.08,60.868,70.112,61.113,78.737,82.784
386.11,51.738,60.712,57.663,66.237,68.784
386.14,62.228,70.212,63.163,75.237,82.984
386.17,54.268,62.212,58.013,65.437,67.784
386.2,58.708,67.412,61.913,74.337,79.584
386.23,51.028,62.912,55.613,69.837,71.284
386.26,69.808,82.812,75.963,94.037,98.284
386.29,55.248,61.012,61.613,66.537,73.584
386.31,61.688,65.012,60.263,80.237,86.384
386.34,50.318,59.212,55.913,66.437,71.084
386.37,60.498,68.912,59.263,81.837,77.384
386.4,47.748,60.912,57.813,63.137,73.884
386.43,60.778,72.212,61.563,74.137,82.284
386.46,50.278,60.612,58.563,64.037,65.684
386.49,59.658,74.512,62.313,75.137,73.084
386.52,50.538,58.312,52.763,65.237,70.584
386.55,62.778,71.312,66.163,78.837,80.284
386.57,51.388,60.812,54.313,62.337,68.684
386.6,62.458,69.612,61.513,75.737,76.384
386.63,53.538,59.112,56.913,70.637,71.284
386.66,63.468,69.012,61.413,80.337,83.384
386.69,56.028,62.712,62.313,77.537,69.284
386.72,59.218,70.712,62.313,75.637,83.084
386.75,53.688,67.312,62.313,69.737,68.284
386.78,62.078,68.812,59.413,74.437,82.184
386.81,50.968,58.212,56.563,64.037,65.184
386.83,60.958,70.012,65.513,79.637,79.384
386.86,51.388,59.812,59.713,67.137,66.884
386.89,63.108,66.712,60.513,77.537,85.484
386.92,56.888,63.312,63.163,75.137,74.184
386.95,58.948,69.412,62.813,72.937,74.284
386.98,49.058,56.912,54.813,65.337,70.984
387.01,63.578,73.412,62.413,79.837,83.184
387.04,61.128,72.612,68.413,81.637,81.284
387.07,61.948,66.312,64.813,74.437,74.184
387.1,51.908,55.812,54.163,68.337,68.084
387.12,61.458,69.312,56.963,74.537,84.584
387.15,52.548,63.612,54.263,68.837,69.884
387.18,61.388,76.612,60.863,76.537,81.184
387.21,53.638,59.212,56.263,65.337,72.184
387.24,62.608,72.212,65.213,79.237,82.384
387.27,55.688,59.912,60.213,67.937,73.584
387.3,59.268,65.512,58.163,72.137,74.684
387.33,51.818,59.412,57.263,67.537,72.284
387.36,63.968,72.512,61.863,77.937,78.784
387.38,54.708,65.412,55.163,71.137,75.884
387.41,62.278,72.212,59.363,81.437,79.284
387.44,92.538,113.21,115.61,124.54,138.88
387.47,61.078,62.412,60.463,79.237,83.084
387.5,52.418,60.312,57.363,66.237,72.084
387.53,68.388,72.812,69.813,81.837,85.684
387.56,54.398,62.412,59.613,73.037,73.784
387.58,62.048,74.912,62.363,78.737,82.784
387.61,54.998,67.112,60.763,65.937,73.484
387.64,71.258,82.612,76.112,97.637,94.384
387.67,51.088,63.312,57.863,70.837,76.384
387.7,66.078,69.512,62.263,83.637,81.384
387.73,56.498,63.312,59.313,70.037,71.884
387.76,62.258,70.212,62.513,81.237,83.684
387.79,56.388,63.412,59.413,66.937,73.084
387.82,65.708,76.112,64.163,79.937,89.084
387.85,63.528,75.612,70.963,84.937,90.584
387.87,65.268,74.712,63.613,83.737,83.684
387.9,53.368,56.412,59.013,74.737,77.384
387.93,60.698,67.012,59.363,78.537,86.684
387.96,54.898,63.712,58.413,73.437,75.684
387.99,67.148,77.512,68.213,83.737,90.184
388.02,54.188,66.812,59.463,72.737,79.784
388.05,64.788,69.712,61.563,81.237,79.584
388.07,50.538,61.612,54.613,69.137,69.084
388.1,65.218,69.912,61.763,83.037,83.784
388.13,55.048,63.612,57.863,74.937,66.984
388.16,72.838,82.912,74.663,85.837,93.784
388.19,64.188,76.912,71.213,79.537,86.284
388.22,61.138,70.312,61.863,76.037,73.084
388.25,53.538,61.812,58.513,66.837,74.384
388.28,58.508,68.712,58.363,77.537,78.784
388.31,54.448,62.112,55.363,71.437,69.384
388.33,65.168,80.112,63.363,79.837,79.884
388.36,55.468,63.812,59.463,66.537,72.484
388.39,61.518,76.612,54.913,76.537,76.684
388.42,48.198,56.012,56.213,60.037,67.084
388.45,59.038,66.512,54.813,71.437,72.584
388.48,55.458,65.112,67.013,70.437,76.884
388.51,61.588,69.612,60.263,78.537,77.984
388.54,55.188,68.012,59.513,67.337,72.684
388.56,66.838,78.712,63.263,86.137,90.684
388.59,53.178,61.512,58.463,64.237,70.584
388.62,63.568,77.412,63.063,81.137,86.984
388.65,57.218,61.912,62.163,73.537,71.884
388.68,62.638,67.312,62.513,74.337,82.284
388.71,61.238,73.412,69.063,78.337,83.484
388.74,60.658,68.212,62.763,76.437,77.384
388.76,53.068,60.412,54.563,68.037,67.584
388.79,60.888,72.412,63.213,75.637,77.084
388.82,58.598,67.912,68.313,75.637,82.284
388.85,77.998,94.612,80.063,100.84,102.28
388.88,57.448,70.612,64.112,69.937,79.184
388.91,125.31,142.71,145.71,160.14,170.88
388.94,57.958,65.512,59.963,70.737,80.284
388.97,63.258,69.012,62.613,75.537,83.684
388.99,52.448,63.212,61.963,77.937,72.284
389.02,72.438,91.012,73.013,91.837,90.684
389.05,59.818,75.212,64.513,80.737,78.584
389.08,62.998,69.412,64.813,77.837,84.084
389.11,55.188,66.012,61.563,70.037,74.384
389.14,64.278,72.512,58.813,83.237,86.084
389.17,53.378,65.612,56.963,70.637,69.484
389.19,63.948,74.912,64.413,77.637,81.184
389.22,55.498,58.212,54.063,69.437,72.384
389.25,110.19,133.51,126.11,139.94,155.08
389.28,56.608,73.312,59.363,71.937,72.584
389.31,63.648,78.312,58.113,84.837,80.684
389.34,58.118,73.312,60.063,74.537,78.684
389.37,63.828,69.212,62.063,81.437,80.284
389.4,53.838,64.812,57.413,68.237,74.484
389.43,60.918,75.112,58.613,81.037,79.384
389.45,56.308,64.412,55.813,66.137,71.484
389.48,71.838,83.512,73.163,94.537,96.484
389.51,54.428,59.112,54.563,73.437,76.084
389.54,61.198,68.112,60.663,76.437,80.384
389.57,54.508,62.012,52.163,68.637,71.784
389.6,65.178,73.312,65.362,81.737,83.884
389.63,52.148,63.812,61.813,70.337,74.384
389.65,64.068,70.412,59.913,77.237,77.784
389.68,52.648,63.512,54.763,67.737,65.284
389.71,62.538,69.912,66.713,76.837,82.784
389.74,55.038,61.112,57.113,71.937,76.084
389.77,63.708,70.412,58.563,75.037,86.884
389.8,52.928,64.312,53.713,69.737,76.384
389.83,60.468,73.612,59.513,70.137,73.384
389.85,53.108,61.412,57.213,71.137,73.484
389.88,72.218,87.412,73.612,93.637,88.184
389.91,51.608,64.112,54.713,73.837,68.784
389.94,61.698,72.012,63.913,75.537,78.084
389.97,55.578,60.312,56.713,74.737,73.384
390,63.368,72.412,63.363,81.237,81.484
390.03,54.238,67.812,58.163,68.737,76.784
390.06,61.468,71.512,57.813,75.037,78.284
390.08,53.288,52.912,52.613,69.037,64.984
390.11,64.728,72.212,61.313,79.437,80.584
390.14,55.818,67.312,59.313,73.337,77.284
390.17,60.758,67.212,60.013,82.837,81.684
390.2,56.518,66.212,56.463,66.237,79.684
390.23,64.058,73.912,60.063,81.037,84.384
390.25,51.398,59.812,54.213,71.037,73.384
390.28,65.648,69.312,66.013,83.137,85.384
390.31,53.218,64.312,58.663,68.537,71.184
390.34,62.338,68.012,57.163,75.837,79.384
390.37,52.358,64.612,55.063,70.237,73.284
390.4,62.588,69.012,58.263,77.837,80.984
390.43,55.878,69.712,66.063,71.637,82.184
390.45,61.158,71.412,59.663,78.337,79.684
390.48,55.708,66.312,59.913,68.837,71.984
390.51,62.398,69.612,60.563,79.237,84.384
390.54,51.188,61.612,55.263,63.837,72.784
390.57,64.838,71.112,61.763,79.337,86.784
390.6,93.548,117.61,110.96,129.04,134.18
390.63,65.928,76.812,63.013,83.137,87.284
390.65,56.088,63.912,61.213,70.937,70.684
390.68,61.598,74.512,60.163,78.837,82.284
390.71,56.688,58.412,55.713,73.537,71.884
390.74,62.538,68.512,59.613,77.637,76.784
390.77,54.838,60.312,55.963,68.237,66.384
390.8,66.978,76.012,64.463,86.737,86.484
390.83,54.518,57.712,55.913,73.337,72.084
390.86,64.768,75.512,60.913,84.237,81.084
390.88,55.208,64.312,54.663,68.737,69.684
390.91,66.638,83.012,69.213,85.237,89.284
390.94,54.968,63.312,56.863,71.437,67.384
390.97,63.048,76.312,58.713,81.737,81.784
391,52.438,59.812,54.213,66.837,73.684
391.03,60.638,71.612,55.063,81.037,79.984
391.06,55.308,62.412,55.163,67.537,74.584
391.08,63.788,75.312,59.463,82.037,80.184
391.11,54.108,61.212,52.913,67.137,68.784
391.14,70.928,87.612,72.963,88.537,93.184
391.17,57.498,67.512,57.463,67.637,84.284
391.2,62.938,74.912,55.613,72.037,82.984
391.23,56.258,65.712,57.263,77.937,74.784
391.25,61.668,74.112,59.413,76.837,83.084
391.28,50.698,62.112,53.513,69.337,71.284
391.31,66.498,67.612,60.463,84.737,84.284
391.34,53.268,65.712,55.963,71.337,73.184
391.37,62.358,69.912,61.263,78.037,76.084
391.4,56.788,61.912,53.863,70.737,74.484
391.43,67.498,75.312,63.913,79.337,79.584
391.45,52.748,69.712,51.963,70.037,71.884
391.48,64.618,72.112,60.213,79.337,82.084
391.51,53.698,61.812,52.863,75.337,69.784
391.54,60.648,67.412,55.563,81.237,76.184
391.57,50.908,61.512,56.313,66.937,67.484
391.6,63.828,65.312,57.713,78.737,77.284
391.63,63.868,75.712,69.263,81.337,86.984
391.65,63.998,78.412,60.063,76.937,78.384
391.68,56.268,68.212,59.813,69.937,74.184
391.71,61.878,65.412,58.413,75.737,86.884
391.74,62.218,68.512,67.713,88.437,86.984
391.77,64.548,69.712,59.463,76.337,80.384
391.8,55.238,61.512,55.663,71.737,77.084
391.82,64.898,78.412,60.963,85.037,87.984
391.85,53.418,63.212,57.763,65.137,68.584
391.88,63.178,70.712,56.813,80.537,84.184
391.91,55.108,63.712,53.763,69.637,72.884
391.94,60.508,66.012,57.463,73.337,78.484
391.97,61.288,74.512,66.112,84.837,85.284
392,60.268,65.112,60.113,72.437,73.384
392.02,54.738,67.412,55.663,74.137,72.784
392.05,59.398,68.912,57.813,72.137,73.384
392.08,64.018,81.912,68.963,83.337,85.984
392.11,64.758,71.512,59.013,76.737,86.184
392.14,51.148,57.412,51.313,63.337,67.184
392.17,61.068,69.412,56.463,77.737,78.684
392.19,53.278,67.112,52.363,66.537,75.584
392.22,59.298,73.012,56.513,71.937,82.084
392.25,52.608,60.612,54.763,69.237,64.984
392.28,64.298,69.012,58.913,82.537,82.484
392.31,50.868,60.612,52.363,66.937,69.284
392.34,61.638,68.212,54.013,75.737,80.484
392.37,48.748,62.412,49.113,68.837,71.984
392.39,55.288,64.612,52.213,75.737,74.384
392.42,57.308,66.412,55.413,73.337,74.784
392.45,61.648,72.412,58.213,73.537,80.384
392.48,61.858,74.012,66.362,80.937,91.184
392.51,59.228,71.312,58.013,73.737,75.484
392.54,53.238,67.212,58.263,71.937,67.084
392.56,63.798,68.912,56.363,81.537,76.484
392.59,55.818,65.912,54.763,73.637,66.884
392.62,62.108,69.512,59.413,77.337,80.084
392.65,54.038,63.912,55.463,69.337,70.684
392.68,60.258,66.112,59.363,74.437,74.084
392.71,50.998,62.912,51.013,70.437,67.184
392.73,63.328,74.812,58.413,81.137,80.784
392.76,52.958,62.212,53.163,71.737,70.784
392.79,61.238,68.012,58.163,81.737,73.684
392.82,52.088,63.712,53.513,66.737,69.184
392.85,63.938,78.512,62.263,79.137,79.884
392.88,57.028,71.312,59.163,67.237,73.084
392.9,64.008,73.212,62.013,80.937,77.884
392.93,52.818,58.512,55.413,65.537,68.184
392.96,60.198,67.712,56.313,80.437,78.484
392.99,51.418,56.712,53.263,70.037,71.884
393.02,61.028,70.912,58.513,70.537,75.884
393.05,54.318,61.912,51.863,66.937,66.684
393.07,62.128,68.112,58.763,81.837,76.584
393.1,64.818,75.512,67.913,82.937,80.184
393.13,60.348,67.212,57.863,76.537,72.884
393.16,57.358,64.912,57.213,68.937,77.684
393.19,63.648,74.012,51.863,77.137,77.484
393.22,52.598,61.512,52.313,67.237,70.784
393.25,58.738,69.012,54.413,72.337,77.584
393.27,53.948,60.312,52.963,65.537,72.784
393.3,62.068,72.312,55.863,77.737,82.184
393.33,53.438,65.112,52.063,64.037,71.084
393.36,62.978,69.412,60.013,80.737,78.084
393.39,51.548,60.612,52.863,62.037,65.484
393.42,60.908,69.212,57.313,76.037,75.884
393.44,56.268,67.212,55.763,72.137,74.184
393.47,64.248,75.012,59.363,77.937,84.484
393.5,51.158,60.812,53.863,72.037,66.384
393.53,58.068,68.012,57.963,71.537,79.284
393.56,51.608,63.712,55.413,71.337,71.084
393.58,73.498,86.912,73.213,88.137,100.78
393.61,54.998,63.812,53.013,69.637,73.384
393.64,63.718,70.912,59.163,78.337,79.884
393.67,49.908,59.112,49.513,68.037,65.584
393.7,62.758,75.512,59.763,80.337,81.084
393.73,55.238,66.712,49.063,64.137,65.484
393.75,65.718,71.412,59.863,81.337,85.184
393.78,50.158,55.312,53.313,71.037,64.884
393.81,69.258,87.812,65.913,87.537,89.484
